movieId,title,isAdult,year,runtime,genres,imdbRating,imdbVotes
532,Serial Mom,0,1994,95,"['Comedy', 'Crime', 'Thriller']",6.8,32674
533,The Shadow,0,1994,108,"['Action', 'Adventure', 'Crime']",6.0,27147
534,Shadowlands,0,1993,131,"['Biography', 'Drama', 'Romance']",7.3,20453
535,Short Cuts,0,1993,188,"['Comedy', 'Drama']",7.6,47393
537,Sirens,0,1994,98,"['Comedy', 'Drama', 'Romance']",5.9,11529
538,Six Degrees of Separation,0,1993,112,"['Comedy', 'Drama', 'Mystery']",6.8,22580
539,Sleepless in Seattle,0,1993,105,"['Comedy', 'Drama', 'Romance']",6.8,190978
540,Sliver,0,1993,107,"['Drama', 'Thriller']",5.1,34060
541,Blade Runner,0,1982,117,"['Action', 'Drama', 'Sci-Fi']",8.1,823548
542,Son in Law,0,1993,95,"['Comedy', 'Drama', 'Romance']",5.9,22456
543,So I Married an Axe Murderer,0,1993,93,"['Comedy', 'Romance']",6.5,42872
544,Striking Distance,0,1993,102,"['Action', 'Crime', 'Mystery']",5.8,45541
546,Super Mario Bros.,0,1993,104,"['Adventure', 'Comedy', 'Family']",4.2,63006
548,Terminal Velocity,0,1994,102,"['Action', 'Mystery', 'Romance']",5.5,14658
550,Threesome,0,1994,93,"['Comedy', 'Drama', 'Romance']",6.3,13667
551,The Nightmare Before Christmas,0,1993,76,"['Animation', 'Family', 'Fantasy']",7.9,375313
552,The Three Musketeers,0,1993,105,"['Action', 'Adventure', 'Romance']",6.4,59403
553,Tombstone,0,1993,130,"['Biography', 'Drama', 'History']",7.8,166446
555,True Romance,0,1993,119,"['Crime', 'Drama', 'Romance']",7.9,242614
556,The War Room,0,1993,96,"['Documentary', 'History']",7.4,4433
558,The Pagemaster,0,1994,80,"['Adventure', 'Animation', 'Comedy']",6.1,25582
562,Welcome to the Dollhouse,0,1995,88,"['Comedy', 'Drama']",7.4,37202
569,Little Big League,0,1994,119,"['Comedy', 'Family', 'Sport']",6.2,11563
575,The Little Rascals,0,1994,82,"['Comedy', 'Family', 'Romance']",6.3,56244
580,Princess Caraboo,0,1994,97,"['Comedy', 'Drama', 'History']",6.0,2982
585,The Brady Bunch Movie,0,1995,90,['Comedy'],6.2,24391
586,Home Alone,0,1990,103,"['Comedy', 'Family']",7.7,653119
587,Ghost,0,1990,127,"['Drama', 'Fantasy', 'Romance']",7.1,236126
588,Aladdin,0,1992,90,"['Adventure', 'Animation', 'Comedy']",8.0,467263
589,Terminator 2: Judgment Day,0,1991,137,"['Action', 'Adventure', 'Sci-Fi']",8.6,1174877
590,Dances with Wolves,0,1990,181,"['Adventure', 'Drama', 'Western']",8.0,290860
592,Batman,0,1989,126,"['Action', 'Adventure']",7.5,404472
593,The Silence of the Lambs,0,1991,118,"['Crime', 'Drama', 'Thriller']",8.6,1549337
594,Snow White and the Seven Dwarfs,0,1937,83,"['Adventure', 'Animation', 'Family']",7.6,215581
595,Beauty and the Beast,0,1991,84,"['Animation', 'Family', 'Fantasy']",8.0,479866
596,Pinocchio,0,1940,88,"['Adventure', 'Animation', 'Comedy']",7.5,159965
597,Pretty Woman,0,1990,119,"['Comedy', 'Romance']",7.1,362984
599,The Wild Bunch,0,1969,135,"['Action', 'Adventure', 'Drama']",7.9,90411
605,One Fine Day,0,1996,108,"['Comedy', 'Drama', 'Romance']",6.5,48529
608,Fargo,0,1996,98,"['Crime', 'Thriller']",8.1,727130
609,Homeward Bound II: Lost in San Francisco,0,1996,88,"['Adventure', 'Comedy', 'Family']",5.9,16222
610,Heavy Metal,0,1981,86,"['Adventure', 'Animation', 'Fantasy']",6.6,38192
611,Hellraiser: Bloodline,0,1996,85,"['Horror', 'Sci-Fi']",5.1,24605
612,The Pallbearer,0,1996,98,"['Comedy', 'Romance']",5.0,11602
613,Jane Eyre,0,1996,112,"['Drama', 'Romance']",6.8,10207
616,The Aristocats,0,1970,78,"['Adventure', 'Animation', 'Comedy']",7.1,114803
619,Ed,0,1996,94,"['Comedy', 'Family', 'Sport']",2.7,8937
627,The Last Supper,0,1995,92,"['Comedy', 'Crime', 'Drama']",6.7,15645
628,Primal Fear,0,1996,129,"['Crime', 'Drama', 'Mystery']",7.7,247280
631,All Dogs Go to Heaven 2,0,1996,82,"['Adventure', 'Animation', 'Family']",5.5,6666
637,Sgt. Bilko,0,1996,93,['Comedy'],5.8,23925
640,Diabolique,0,1996,107,"['Drama', 'Horror', 'Mystery']",5.4,15382
647,Courage Under Fire,0,1996,116,"['Action', 'Drama', 'Mystery']",6.6,59600
648,Mission: Impossible,0,1996,110,"['Action', 'Adventure', 'Thriller']",7.2,470540
653,DragonHeart,0,1996,103,"['Action', 'Adventure', 'Fantasy']",6.4,101837
656,Eddie,0,1996,100,"['Comedy', 'Sport']",5.2,11441
661,James and the Giant Peach,0,1996,79,"['Adventure', 'Animation', 'Family']",6.7,74034
662,Fear,0,1996,97,"['Drama', 'Thriller']",6.2,54941
663,Kids in the Hall: Brain Candy,0,1996,89,['Comedy'],6.9,9481
667,Bloodsport 2,0,1996,90,"['Action', 'Sport']",4.8,3548
671,Mystery Science Theater 3000: The Movie,0,1996,73,"['Comedy', 'Drama', 'Fantasy']",7.2,18918
673,Space Jam,0,1996,88,"['Adventure', 'Animation', 'Comedy']",6.5,213623
674,Barbarella,0,1968,98,"['Adventure', 'Comedy', 'Fantasy']",5.9,37744
678,Some Folks Call It a Sling Blade,0,1994,25,"['Drama', 'Short', 'Thriller']",7.5,1778
688,Operation Dumbo Drop,0,1995,107,"['Action', 'Adventure', 'Comedy']",5.2,9712
694,The Substitute,0,1996,114,"['Action', 'Crime', 'Drama']",6.0,15693
697,Feeling Minnesota,0,1996,99,"['Comedy', 'Crime', 'Drama']",5.4,11588
700,Angus,0,1995,90,"['Comedy', 'Drama']",6.7,7123
704,The Quest,0,1996,95,"['Action', 'Adventure', 'Drama']",5.6,28122
707,Mulholland Falls,0,1996,107,"['Crime', 'Drama', 'Mystery']",6.3,18996
708,The Truth About Cats & Dogs,0,1996,97,"['Comedy', 'Romance']",6.3,29099
709,Oliver & Company,0,1988,74,"['Adventure', 'Animation', 'Comedy']",6.6,52991
710,Celtic Pride,0,1996,91,"['Comedy', 'Sport']",5.3,10594
711,Flipper,0,1996,95,"['Adventure', 'Crime', 'Drama']",5.3,11671
714,Dead Man,0,1995,121,"['Adventure', 'Drama', 'Fantasy']",7.5,103128
719,Multiplicity,0,1996,117,"['Comedy', 'Romance', 'Sci-Fi']",6.1,35054
724,The Craft,0,1996,101,"['Drama', 'Fantasy', 'Horror']",6.4,107792
725,The Great White Hype,0,1996,91,"['Comedy', 'Sport']",5.5,10655
728,Cold Comfort Farm,0,1995,105,"['Comedy', 'Romance']",7.2,7537
733,The Rock,0,1996,136,"['Action', 'Adventure', 'Thriller']",7.4,358317
735,Cemetery Man,0,1994,105,"['Comedy', 'Horror']",7.1,23353
736,Twister,0,1996,113,"['Action', 'Adventure', 'Thriller']",6.5,213787
737,Barb Wire,0,1996,98,"['Action', 'Sci-Fi']",3.5,31302
741,Ghost in the Shell,0,1995,83,"['Action', 'Animation', 'Crime']",7.9,157023
742,Thinner,0,1996,93,"['Fantasy', 'Horror']",5.8,33636
743,Spy Hard,0,1996,81,"['Action', 'Comedy']",5.3,40433
745,Wallace & Gromit: A Close Shave,0,1995,30,"['Animation', 'Comedy', 'Crime']",8.1,43432
748,The Arrival,0,1996,115,"['Mystery', 'Sci-Fi', 'Thriller']",6.2,38197
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0,1964,95,"['Comedy', 'War']",8.4,518550
761,The Phantom,0,1996,100,"['Action', 'Adventure', 'Comedy']",5.1,35829
762,Striptease,0,1996,115,"['Comedy', 'Crime', 'Drama']",4.5,48074
765,Jack,0,1996,113,"['Comedy', 'Drama', 'Fantasy']",5.8,63842
778,Trainspotting,0,1996,93,['Drama'],8.1,726027
780,Independence Day,0,1996,145,"['Action', 'Adventure', 'Sci-Fi']",7.0,606012
781,Stealing Beauty,0,1996,118,"['Drama', 'Mystery', 'Romance']",6.5,30438
782,The Fan,0,1996,116,"['Action', 'Drama', 'Sport']",5.9,51422
783,The Hunchback of Notre Dame,0,1996,91,"['Animation', 'Drama', 'Family']",7.0,171798
784,The Cable Guy,0,1996,96,"['Comedy', 'Drama', 'Thriller']",6.1,178176
785,Kingpin,0,1996,114,"['Comedy', 'Sport']",6.9,91109
786,Eraser,0,1996,115,"['Action', 'Crime', 'Thriller']",6.2,118432
788,The Nutty Professor,0,1996,95,"['Comedy', 'Romance', 'Sci-Fi']",5.7,123733
798,Daylight,0,1996,114,"['Action', 'Adventure', 'Drama']",5.9,76752
799,The Frighteners,0,1996,110,"['Comedy', 'Fantasy', 'Horror']",7.1,95555
800,Lone Star,0,1996,135,"['Drama', 'Mystery', 'Western']",7.4,32366
801,Harriet the Spy,0,1996,100,"['Comedy', 'Drama', 'Family']",6.0,11068
802,Phenomenon,0,1996,123,"['Drama', 'Fantasy', 'Romance']",6.4,83843
804,She's the One,0,1996,96,"['Comedy', 'Drama', 'Romance']",6.0,18517
805,A Time to Kill,0,1996,149,"['Crime', 'Drama', 'Thriller']",7.5,181778
809,Fled,0,1996,98,"['Action', 'Adventure', 'Crime']",5.4,9831
810,Kazaam,0,1996,93,"['Comedy', 'Family', 'Fantasy']",3.1,25664
813,Larger Than Life,0,1996,93,"['Comedy', 'Family']",5.6,7835
818,A Very Brady Sequel,0,1996,90,['Comedy'],5.9,11775
828,The Adventures of Pinocchio,0,1996,96,"['Adventure', 'Drama', 'Family']",5.2,6295
829,Joe's Apartment,0,1996,80,"['Comedy', 'Fantasy', 'Musical']",5.5,14494
830,The First Wives Club,0,1996,103,['Comedy'],6.4,54249
832,Ransom,0,1996,121,"['Action', 'Crime', 'Thriller']",6.7,135535
833,High School High,0,1996,86,"['Comedy', 'Crime', 'Romance']",5.6,14245
836,Chain Reaction,0,1996,107,"['Action', 'Drama', 'Sci-Fi']",5.6,56272
837,Matilda,0,1996,102,"['Comedy', 'Family', 'Fantasy']",7.0,174746
838,Emma,0,1996,120,"['Comedy', 'Drama', 'Romance']",6.6,41642
839,The Crow: City of Angels,0,1996,84,"['Action', 'Crime', 'Fantasy']",4.6,21711
842,Bordello of Blood,0,1996,87,"['Comedy', 'Fantasy', 'Horror']",5.4,15784
848,The Spitfire Grill,0,1996,117,['Drama'],7.0,7214
849,Escape from L.A.,0,1996,101,"['Action', 'Adventure', 'Sci-Fi']",5.7,80597
851,Basquiat,0,1996,107,"['Biography', 'Drama']",6.9,22096
852,Tin Cup,0,1996,135,"['Comedy', 'Drama', 'Romance']",6.4,53291
858,The Godfather,0,1972,175,"['Crime', 'Drama']",9.2,2014097
861,Supercop,0,1992,91,"['Action', 'Comedy', 'Crime']",6.9,24292
866,Bound,0,1996,109,"['Crime', 'Thriller']",7.3,60812
880,The Island of Dr. Moreau,0,1996,96,"['Horror', 'Sci-Fi', 'Thriller']",4.6,35499
881,First Kid,0,1996,101,"['Comedy', 'Family']",5.2,11563
886,Bulletproof,0,1996,84,"['Action', 'Comedy', 'Crime']",5.8,40116
891,Halloween: The Curse of Michael Myers,0,1995,87,"['Horror', 'Thriller']",4.7,42063
892,Twelfth Night,0,1996,134,"['Comedy', 'Drama', 'Romance']",7.1,6406
898,The Philadelphia Story,0,1940,112,"['Comedy', 'Romance']",7.9,73892
899,Singin' in the Rain,0,1952,103,"['Comedy', 'Musical', 'Romance']",8.3,260834
900,An American in Paris,0,1951,114,"['Drama', 'Musical', 'Romance']",7.2,36906
901,Funny Face,0,1957,103,"['Comedy', 'Musical', 'Romance']",7.0,33046
902,Breakfast at Tiffany's,0,1961,115,"['Comedy', 'Drama', 'Romance']",7.6,192264
903,Vertigo,0,1958,128,"['Mystery', 'Romance', 'Thriller']",8.3,427231
904,Rear Window,0,1954,112,"['Mystery', 'Thriller']",8.5,522427
905,It Happened One Night,0,1934,105,"['Comedy', 'Romance']",8.1,112344
906,Gaslight,0,1944,114,"['Crime', 'Drama', 'Mystery']",7.8,33936
908,North by Northwest,0,1959,136,"['Action', 'Adventure', 'Mystery']",8.3,346345
909,The Apartment,0,1960,125,"['Comedy', 'Drama', 'Romance']",8.3,196991
910,Some Like It Hot,0,1959,121,"['Comedy', 'Music', 'Romance']",8.2,283699
911,Charade,0,1963,113,"['Comedy', 'Mystery', 'Romance']",7.8,85625
912,Casablanca,0,1942,102,"['Drama', 'Romance', 'War']",8.5,606347
913,The Maltese Falcon,0,1941,100,"['Crime', 'Film-Noir', 'Mystery']",8.0,166646
914,My Fair Lady,0,1964,170,"['Drama', 'Family', 'Musical']",7.7,101882
915,Sabrina,0,1954,113,"['Comedy', 'Drama', 'Romance']",7.6,70393
916,Roman Holiday,0,1953,118,"['Comedy', 'Romance']",8.0,147736
918,Meet Me in St. Louis,0,1944,113,"['Comedy', 'Drama', 'Family']",7.5,27695
919,The Wizard of Oz,0,1939,102,"['Adventure', 'Family', 'Fantasy']",8.1,428882
920,Gone with the Wind,0,1939,238,"['Drama', 'Romance', 'War']",8.2,334482
921,My Favorite Year,0,1982,92,"['Comedy', 'Drama']",7.3,10526
922,Sunset Blvd.,0,1950,110,"['Drama', 'Film-Noir']",8.4,236581
923,Citizen Kane,0,1941,119,"['Drama', 'Mystery']",8.3,466180
924,2001: A Space Odyssey,0,1968,149,"['Adventure', 'Sci-Fi']",8.3,720062
926,All About Eve,0,1950,138,['Drama'],8.2,138826
928,Rebecca,0,1940,130,"['Drama', 'Mystery', 'Romance']",8.1,146847
930,Notorious,0,1946,102,"['Drama', 'Film-Noir', 'Romance']",7.9,107322
931,Spellbound,0,1945,111,"['Film-Noir', 'Mystery', 'Romance']",7.5,52269
932,An Affair to Remember,0,1957,115,"['Drama', 'Romance']",7.4,33092
933,To Catch a Thief,0,1955,106,"['Mystery', 'Romance', 'Thriller']",7.4,79810
934,Father of the Bride,0,1950,92,"['Comedy', 'Drama', 'Romance']",7.1,12541
936,Ninotchka,0,1939,110,"['Comedy', 'Romance']",7.8,22912
938,Gigi,0,1958,115,"['Comedy', 'Musical', 'Romance']",6.6,24513
940,The Adventures of Robin Hood,0,1938,102,"['Action', 'Adventure', 'Romance']",7.9,54526
942,Laura,0,1944,88,"['Drama', 'Film-Noir', 'Mystery']",7.9,51491
943,The Ghost and Mrs. Muir,0,1947,104,"['Comedy', 'Drama', 'Fantasy']",7.8,20903
945,Top Hat,0,1935,101,"['Comedy', 'Musical', 'Romance']",7.7,20718
948,Giant,0,1956,201,"['Drama', 'Western']",7.6,42270
949,East of Eden,0,1955,118,['Drama'],7.8,48837
950,The Thin Man,0,1934,91,"['Comedy', 'Crime', 'Mystery']",7.9,32558
951,His Girl Friday,0,1940,92,"['Comedy', 'Drama', 'Romance']",7.8,63201
952,Around the World in 80 Days,0,1956,175,"['Adventure', 'Comedy', 'Family']",6.7,29721
953,It's a Wonderful Life,0,1946,130,"['Drama', 'Family', 'Fantasy']",8.6,499421
954,Mr. Smith Goes to Washington,0,1939,129,"['Comedy', 'Drama']",8.1,121438
955,Bringing Up Baby,0,1938,102,['Comedy'],7.8,66126
965,The 39 Steps,0,1935,86,"['Crime', 'Mystery', 'Thriller']",7.6,61582
968,Night of the Living Dead,0,1968,96,"['Horror', 'Thriller']",7.8,139226
969,The African Queen,0,1951,105,"['Adventure', 'Drama', 'Romance']",7.7,84349
971,Cat on a Hot Tin Roof,0,1958,108,['Drama'],7.9,53447
973,Meet John Doe,0,1941,122,"['Comedy', 'Drama', 'Romance']",7.6,14910
986,Fly Away Home,0,1996,107,"['Adventure', 'Drama', 'Family']",6.9,27136
990,Maximum Risk,0,1996,101,"['Action', 'Crime', 'Thriller']",5.5,23972
991,Michael Collins,0,1996,133,"['Biography', 'Drama', 'Thriller']",7.1,33775
994,Big Night,0,1996,109,"['Drama', 'Romance']",7.3,22841
996,Last Man Standing,0,1996,101,"['Action', 'Crime', 'Drama']",6.4,61016
999,2 Days in the Valley,0,1996,104,"['Comedy', 'Crime', 'Thriller']",6.5,21752
1004,The Glimmer Man,0,1996,91,"['Action', 'Comedy', 'Crime']",5.4,21277
1005,D3: The Mighty Ducks,0,1996,104,"['Action', 'Comedy', 'Drama']",5.5,28628
1006,The Chamber,0,1996,113,"['Crime', 'Drama', 'Thriller']",6.0,16134
1007,The Apple Dumpling Gang,0,1975,100,"['Comedy', 'Family', 'Western']",6.4,6571
1009,Escape to Witch Mountain,0,1975,97,"['Adventure', 'Family', 'Fantasy']",6.3,11360
1010,The Love Bug,0,1969,108,"['Comedy', 'Family', 'Sport']",6.5,17552
1011,Herbie Rides Again,0,1974,88,"['Comedy', 'Family', 'Fantasy']",5.7,8846
1012,Old Yeller,0,1957,83,"['Adventure', 'Drama', 'Family']",7.2,15180
1013,The Parent Trap,0,1961,129,"['Comedy', 'Family', 'Romance']",7.2,24000
1014,Pollyanna,0,1960,134,"['Comedy', 'Drama', 'Family']",7.4,11352
1015,Homeward Bound: The Incredible Journey,0,1993,84,"['Adventure', 'Comedy', 'Drama']",6.9,51217
1016,The Shaggy Dog,0,1959,104,"['Comedy', 'Family', 'Fantasy']",6.4,5578
1017,Swiss Family Robinson,0,1960,126,"['Adventure', 'Family']",7.1,18177
1018,That Darn Cat!,0,1965,116,"['Comedy', 'Crime', 'Family']",6.7,7917
1019,"20,000 Leagues Under the Sea",0,1954,127,"['Adventure', 'Drama', 'Family']",7.2,37200
1020,Cool Runnings,0,1993,98,"['Adventure', 'Comedy', 'Family']",7.0,113819
1021,Angels in the Outfield,0,1994,102,"['Comedy', 'Drama', 'Family']",6.2,34472
1022,Cinderella,0,1950,74,"['Animation', 'Family', 'Fantasy']",7.3,174065
1023,Winnie the Pooh and the Blustery Day,0,1968,25,"['Animation', 'Comedy', 'Family']",7.9,5459
1024,The Three Caballeros,0,1944,71,"['Animation', 'Comedy', 'Family']",6.3,15584
1025,The Sword in the Stone,0,1963,79,"['Adventure', 'Animation', 'Comedy']",7.1,106546
1027,Robin Hood: Prince of Thieves,0,1991,143,"['Action', 'Adventure', 'Drama']",6.9,208499
1028,Mary Poppins,0,1964,139,"['Comedy', 'Family', 'Fantasy']",7.8,186146
1029,Dumbo,0,1941,64,"['Adventure', 'Animation', 'Drama']",7.2,142163
1030,Pete's Dragon,0,1977,128,"['Adventure', 'Animation', 'Comedy']",6.3,26535
1031,Bedknobs and Broomsticks,0,1971,117,"['Adventure', 'Animation', 'Comedy']",7.0,40747
1032,Alice in Wonderland,0,1951,75,"['Adventure', 'Animation', 'Comedy']",7.3,154155
1033,The Fox and the Hound,0,1981,83,"['Adventure', 'Animation', 'Drama']",7.2,102007
1034,Freeway,0,1996,102,"['Crime', 'Drama', 'Thriller']",6.8,31783
1035,The Sound of Music,0,1965,172,"['Biography', 'Drama', 'Family']",8.1,261246
1036,Die Hard,0,1988,132,"['Action', 'Thriller']",8.2,946121
1037,The Lawnmower Man,0,1992,108,"['Horror', 'Sci-Fi']",5.4,39063
1041,Secrets & Lies,0,1996,136,"['Comedy', 'Drama']",8.0,47221
1042,That Thing You Do!,0,1996,108,"['Comedy', 'Drama', 'Music']",7.0,73622
1043,To Gillian on Her 37th Birthday,0,1996,93,"['Drama', 'Fantasy', 'Romance']",5.8,5109
1047,The Long Kiss Goodnight,0,1996,121,"['Action', 'Crime', 'Drama']",6.8,85705
1049,The Ghost and the Darkness,0,1996,110,"['Adventure', 'Drama', 'Thriller']",6.8,65993
1050,Looking for Richard,0,1996,111,"['Documentary', 'Drama']",7.3,8572
1056,Jude,0,1996,123,"['Drama', 'Romance']",6.9,11122
1057,Everyone Says I Love You,0,1996,101,"['Comedy', 'Musical', 'Romance']",6.7,39433
1059,Romeo + Juliet,0,1996,120,"['Drama', 'Romance']",6.7,244904
1060,Swingers,0,1996,96,"['Comedy', 'Drama']",7.2,88169
1061,Sleepers,0,1996,147,"['Crime', 'Drama', 'Thriller']",7.5,237666
1064,Aladdin and the King of Thieves,0,1996,81,"['Adventure', 'Animation', 'Comedy']",6.3,38172
1073,Willy Wonka & the Chocolate Factory,0,1971,100,"['Adventure', 'Comedy', 'Family']",7.8,227519
1077,Sleeper,0,1973,89,"['Comedy', 'Sci-Fi']",7.1,44839
1078,Bananas,0,1971,82,['Comedy'],6.9,37829
1079,A Fish Called Wanda,0,1988,108,"['Comedy', 'Crime']",7.5,153984
1080,Life of Brian,0,1979,94,['Comedy'],8.0,421956
1081,Victor/Victoria,0,1982,134,"['Comedy', 'Music', 'Romance']",7.6,23692
1082,The Candidate,0,1972,110,"['Comedy', 'Drama']",7.0,11931
1083,The Great Race,0,1965,160,"['Action', 'Adventure', 'Comedy']",7.2,19852
1084,Bonnie and Clyde,0,1967,111,"['Action', 'Biography', 'Crime']",7.7,120659
1086,Dial M for Murder,0,1954,105,"['Crime', 'Thriller']",8.2,188924
1088,Dirty Dancing,0,1987,100,"['Drama', 'Music', 'Romance']",7.0,256595
1089,Reservoir Dogs,0,1992,99,"['Crime', 'Thriller']",8.3,1088864
1090,Platoon,0,1986,120,"['Drama', 'War']",8.1,439776
1091,Weekend at Bernie's,0,1989,97,"['Adventure', 'Comedy', 'Crime']",6.4,62953
1092,Basic Instinct,0,1992,127,"['Drama', 'Mystery', 'Thriller']",7.1,219295
1093,The Doors,0,1991,140,"['Biography', 'Drama', 'Music']",7.2,99136
1094,The Crying Game,0,1992,112,"['Crime', 'Drama', 'Romance']",7.2,60081
1095,Glengarry Glen Ross,0,1992,100,"['Crime', 'Drama', 'Mystery']",7.7,116319
1096,Sophie's Choice,0,1982,150,"['Drama', 'Romance']",7.5,52807
1097,E.T. the Extra-Terrestrial,0,1982,115,"['Adventure', 'Family', 'Sci-Fi']",7.9,437786
1100,Days of Thunder,0,1990,107,"['Action', 'Drama', 'Sport']",6.1,96456
1101,Top Gun,0,1986,109,"['Action', 'Drama']",6.9,503007
1103,Rebel Without a Cause,0,1955,111,['Drama'],7.6,98000
1104,A Streetcar Named Desire,0,1951,122,['Drama'],7.9,114411
1120,The People vs. Larry Flynt,0,1996,130,"['Biography', 'Drama']",7.3,100766
1124,On Golden Pond,0,1981,109,['Drama'],7.6,34884
1125,The Return of the Pink Panther,0,1975,113,"['Comedy', 'Crime', 'Mystery']",7.0,29659
1126,Drop Dead Fred,0,1991,103,"['Comedy', 'Drama', 'Fantasy']",5.9,31452
1127,The Abyss,0,1989,140,"['Adventure', 'Drama', 'Mystery']",7.5,193577
1128,The Fog,0,1980,89,"['Horror', 'Thriller']",6.8,83053
1129,Escape from New York,0,1981,99,"['Action', 'Adventure', 'Sci-Fi']",7.1,157629
1130,The Howling,0,1981,91,['Horror'],6.5,40232
1131,Jean de Florette,0,1986,120,"['Comedy', 'Drama']",8.1,27554
1132,Manon of the Spring,0,1986,113,['Drama'],8.0,23961
1135,Private Benjamin,0,1980,109,"['Comedy', 'War']",6.2,28704
1136,Monty Python and the Holy Grail,0,1975,91,"['Adventure', 'Comedy', 'Fantasy']",8.2,570547
1147,When We Were Kings,0,1996,88,"['Documentary', 'Sport']",7.9,19139
1148,Wallace & Gromit: The Wrong Trousers,0,1993,29,"['Animation', 'Comedy', 'Crime']",8.3,57421
1171,Bob Roberts,0,1992,102,"['Comedy', 'Drama']",7.0,15638
1172,Cinema Paradiso,0,1988,174,"['Drama', 'Romance']",8.5,283123
1173,"The Cook, the Thief, His Wife & Her Lover",0,1989,124,"['Crime', 'Drama']",7.5,41770
1175,Delicatessen,0,1991,99,"['Comedy', 'Crime']",7.5,90084
1177,Enchanted April,0,1991,95,['Drama'],7.3,7139
1178,Paths of Glory,0,1957,88,"['Drama', 'War']",8.4,212427
1179,The Grifters,0,1990,110,"['Crime', 'Drama', 'Thriller']",6.9,30566
1183,The English Patient,0,1996,162,"['Drama', 'Romance', 'War']",7.4,201165
1184,Mediterraneo,0,1991,96,"['Comedy', 'Drama', 'War']",7.4,16430
1185,My Left Foot,0,1989,103,"['Biography', 'Drama']",7.8,79820
1186,"Sex, Lies, and Videotape",0,1989,100,['Drama'],7.2,59482
1187,Passion Fish,0,1992,135,['Drama'],7.3,6092
1188,Strictly Ballroom,0,1992,94,"['Comedy', 'Drama', 'Music']",7.2,29422
1189,The Thin Blue Line,0,1988,101,"['Crime', 'Documentary']",8.0,25987
1190,Tie Me Up! Tie Me Down!,0,1989,101,"['Comedy', 'Crime', 'Drama']",7.0,31964
1191,Madonna: Truth or Dare,0,1991,120,"['Documentary', 'Music']",6.4,10041
1192,Paris Is Burning,0,1990,78,['Documentary'],8.2,17623
1193,One Flew Over the Cuckoo's Nest,0,1975,133,['Drama'],8.7,1072990
1194,Up in Smoke,0,1978,86,"['Comedy', 'Music']",6.9,40933
1196,Star Wars: Episode V - The Empire Strikes Back,0,1980,124,"['Action', 'Adventure', 'Fantasy']",8.7,1380744
1197,The Princess Bride,0,1987,98,"['Adventure', 'Comedy', 'Family']",8.0,451165
1198,Raiders of the Lost Ark,0,1981,115,"['Action', 'Adventure']",8.4,1037327
1199,Brazil,0,1985,132,"['Drama', 'Sci-Fi', 'Thriller']",7.9,211317
1200,Aliens,0,1986,137,"['Action', 'Adventure', 'Sci-Fi']",8.4,763601
1201,"The Good, the Bad and the Ugly",0,1966,178,"['Adventure', 'Drama', 'Western']",8.8,811780
1202,Withnail & I,0,1987,107,"['Comedy', 'Drama']",7.5,47921
